record_id,cpse,original_description,normalized_description,canonical_id,canonical_description,category,description_similarity
249,CPSE-A,M12 X 50 SS304 HEX BOLT,M12X50 SS304 HEX BOLT,CM0001,M10 X 50 SS304 HEX BOLT,FASTENER,81.81818181818181
249,CPSE-A,M12 X 50 SS304 HEX BOLT,M12X50 SS304 HEX BOLT,CM0002,M12 X 50 SS304 HEX BOLT,FASTENER,86.36363636363636
249,CPSE-A,M12 X 50 SS304 HEX BOLT,M12X50 SS304 HEX BOLT,CM0003,M10 X 75 SS316 HEX BOLT,FASTENER,72.72727272727272
249,CPSE-A,M12 X 50 SS304 HEX BOLT,M12X50 SS304 HEX BOLT,CM0004,M16 X 60 CARBON STEEL HEX BOLT,FASTENER,55.172413793103445
249,CPSE-A,M12 X 50 SS304 HEX BOLT,M12X50 SS304 HEX BOLT,CM0005,M20 X 80 GALVANIZED STEEL HEX BOLT,FASTENER,55.172413793103445
249,CPSE-A,M12 X 50 SS304 HEX BOLT,M12X50 SS304 HEX BOLT,CM0006,M8 X 40 CARBON STEEL HEX BOLT,FASTENER,55.172413793103445
249,CPSE-A,M12 X 50 SS304 HEX BOLT,M12X50 SS304 HEX BOLT,CM0007,M12 X 80 SS316 HEX BOLT,FASTENER,72.72727272727272
249,CPSE-A,M12 X 50 SS304 HEX BOLT,M12X50 SS304 HEX BOLT,CM0008,M16 X 75 SS304 HEX BOLT,FASTENER,81.81818181818181
249,CPSE-A,M12 X 50 SS304 HEX BOLT,M12X50 SS304 HEX BOLT,CM0009,M20 X 100 CARBON STEEL HEX BOLT,FASTENER,55.172413793103445
249,CPSE-A,M12 X 50 SS304 HEX BOLT,M12X50 SS304 HEX BOLT,CM0010,M10 X 30 SS304 HEX BOLT,FASTENER,81.81818181818181
250,CPSE-A,2 IN SS304 SEAMLESS PIP SCH10,2IN SS304 SEAMLESS PIP SCH10,CM0031,2 IN CS SEAMLESS PIPE SCH40,PIPE,76.36363636363636
250,CPSE-A,2 IN SS304 SEAMLESS PIP SCH10,2IN SS304 SEAMLESS PIP SCH10,CM0032,3 IN CS SEAMLESS PIPE SCH40,PIPE,72.72727272727272
250,CPSE-A,2 IN SS304 SEAMLESS PIP SCH10,2IN SS304 SEAMLESS PIP SCH10,CM0033,4 IN SS304 SEAMLESS PIPE SCH40,PIPE,89.65517241379311
250,CPSE-A,2 IN SS304 SEAMLESS PIP SCH10,2IN SS304 SEAMLESS PIP SCH10,CM0034,6 IN CS SEAMLESS PIPE SCH80,PIPE,72.72727272727272
250,CPSE-A,2 IN SS304 SEAMLESS PIP SCH10,2IN SS304 SEAMLESS PIP SCH10,CM0035,8 IN SS316 SEAMLESS PIPE SCH40,PIPE,82.75862068965517
250,CPSE-A,2 IN SS304 SEAMLESS PIP SCH10,2IN SS304 SEAMLESS PIP SCH10,CM0036,2 IN SS304 SEAMLESS PIPE SCH10,PIPE,96.55172413793103
250,CPSE-A,2 IN SS304 SEAMLESS PIP SCH10,2IN SS304 SEAMLESS PIP SCH10,CM0037,3 IN SS316 SEAMLESS PIPE SCH40,PIPE,82.75862068965517
250,CPSE-A,2 IN SS304 SEAMLESS PIP SCH10,2IN SS304 SEAMLESS PIP SCH10,CM0038,4 IN CS SEAMLESS PIPE SCH80,PIPE,72.72727272727272
250,CPSE-A,2 IN SS304 SEAMLESS PIP SCH10,2IN SS304 SEAMLESS PIP SCH10,CM0039,6 IN SS304 SEAMLESS PIPE SCH40,PIPE,89.65517241379311
250,CPSE-A,2 IN SS304 SEAMLESS PIP SCH10,2IN SS304 SEAMLESS PIP SCH10,CM0040,8 IN CS SEAMLESS PIPE SCH80,PIPE,72.72727272727272
251,CPSE-C,TR BRG 30206,TR BEARING 30206,CM0011,DEEP GROOVE BALL BEARING 6205,BEARING,60.869565217391305
251,CPSE-C,TR BRG 30206,TR BEARING 30206,CM0012,DEEP GROOVE BALL BEARING 6206,BEARING,60.869565217391305
251,CPSE-C,TR BRG 30206,TR BEARING 30206,CM0013,DEEP GROOVE BALL BEARING 6207,BEARING,60.869565217391305
251,CPSE-C,TR BRG 30206,TR BEARING 30206,CM0014,DEEP GROOVE BALL BEARING 6305,BEARING,60.869565217391305
251,CPSE-C,TR BRG 30206,TR BEARING 30206,CM0015,DEEP GROOVE BALL BEARING 6306,BEARING,60.869565217391305
251,CPSE-C,TR BRG 30206,TR BEARING 30206,CM0016,DEEP GROOVE BALL BEARING 6307,BEARING,60.869565217391305
251,CPSE-C,TR BRG 30206,TR BEARING 30206,CM0017,TAPERED ROLLER BEARING 30205,BEARING,68.18181818181819
251,CPSE-C,TR BRG 30206,TR BEARING 30206,CM0018,TAPERED ROLLER BEARING 30206,BEARING,89.65517241379311
251,CPSE-C,TR BRG 30206,TR BEARING 30206,CM0019,TAPERED ROLLER BEARING 30305,BEARING,63.63636363636363
251,CPSE-C,TR BRG 30206,TR BEARING 30206,CM0020,SPHERICAL ROLLER BEARING 22205,BEARING,60.869565217391305
252,CPSE-B,"6""CS SLIP ON FLG 150#",6INCS SLIP ON FLANGE 150#,CM0041,2 IN CS WELD NECK FLANGE 150 CLASS,FLANGE,57.6271186440678
252,CPSE-B,"6""CS SLIP ON FLG 150#",6INCS SLIP ON FLANGE 150#,CM0042,2 IN SS304 WELD NECK FLANGE 150 CLASS,FLANGE,58.064516129032256
252,CPSE-B,"6""CS SLIP ON FLG 150#",6INCS SLIP ON FLANGE 150#,CM0043,3 IN CS SLIP ON FLANGE 150 CLASS,FLANGE,73.6842105263158
252,CPSE-B,"6""CS SLIP ON FLG 150#",6INCS SLIP ON FLANGE 150#,CM0044,4 IN SS316 WELD NECK FLANGE 300 CLASS,FLANGE,51.61290322580645
252,CPSE-B,"6""CS SLIP ON FLG 150#",6INCS SLIP ON FLANGE 150#,CM0045,6 IN CS SLIP ON FLANGE 150 CLASS,FLANGE,77.19298245614036
252,CPSE-B,"6""CS SLIP ON FLG 150#",6INCS SLIP ON FLANGE 150#,CM0046,8 IN CS WELD NECK FLANGE 300 CLASS,FLANGE,50.847457627118644
252,CPSE-B,"6""CS SLIP ON FLG 150#",6INCS SLIP ON FLANGE 150#,CM0047,10 IN SS304 SLIP ON FLANGE 150 CLASS,FLANGE,72.1311475409836
252,CPSE-B,"6""CS SLIP ON FLG 150#",6INCS SLIP ON FLANGE 150#,CM0048,12 IN CS WELD NECK FLANGE 150 CLASS,FLANGE,56.666666666666664
252,CPSE-B,"6""CS SLIP ON FLG 150#",6INCS SLIP ON FLANGE 150#,CM0049,4 IN SS304 SLIP ON FLANGE 300 CLASS,FLANGE,71.7948717948718
252,CPSE-B,"6""CS SLIP ON FLG 150#",6INCS SLIP ON FLANGE 150#,CM0050,6 IN SS316 WELD NECK FLANGE 150 CLASS,FLANGE,61.29032258064516
253,CPSE-B,M10X50 SS304 HEX BOLT,M10X50 SS304 HEX BOLT,CM0001,M10 X 50 SS304 HEX BOLT,FASTENER,86.36363636363636
253,CPSE-B,M10X50 SS304 HEX BOLT,M10X50 SS304 HEX BOLT,CM0002,M12 X 50 SS304 HEX BOLT,FASTENER,81.81818181818181
253,CPSE-B,M10X50 SS304 HEX BOLT,M10X50 SS304 HEX BOLT,CM0003,M10 X 75 SS316 HEX BOLT,FASTENER,72.72727272727272
253,CPSE-B,M10X50 SS304 HEX BOLT,M10X50 SS304 HEX BOLT,CM0004,M16 X 60 CARBON STEEL HEX BOLT,FASTENER,55.172413793103445
253,CPSE-B,M10X50 SS304 HEX BOLT,M10X50 SS304 HEX BOLT,CM0005,M20 X 80 GALVANIZED STEEL HEX BOLT,FASTENER,55.172413793103445
253,CPSE-B,M10X50 SS304 HEX BOLT,M10X50 SS304 HEX BOLT,CM0006,M8 X 40 CARBON STEEL HEX BOLT,FASTENER,55.172413793103445
253,CPSE-B,M10X50 SS304 HEX BOLT,M10X50 SS304 HEX BOLT,CM0007,M12 X 80 SS316 HEX BOLT,FASTENER,68.18181818181819
253,CPSE-B,M10X50 SS304 HEX BOLT,M10X50 SS304 HEX BOLT,CM0008,M16 X 75 SS304 HEX BOLT,FASTENER,81.81818181818181
253,CPSE-B,M10X50 SS304 HEX BOLT,M10X50 SS304 HEX BOLT,CM0009,M20 X 100 CARBON STEEL HEX BOLT,FASTENER,55.172413793103445
253,CPSE-B,M10X50 SS304 HEX BOLT,M10X50 SS304 HEX BOLT,CM0010,M10 X 30 SS304 HEX BOLT,FASTENER,86.36363636363636
254,CPSE-C,4 IN SS316 WN FLG 300 CLASS,4IN SS316 WN FLANGE 300 CLASS,CM0041,2 IN CS WELD NECK FLANGE 150 CLASS,FLANGE,63.492063492063494
254,CPSE-C,4 IN SS316 WN FLG 300 CLASS,4IN SS316 WN FLANGE 300 CLASS,CM0042,2 IN SS304 WELD NECK FLANGE 150 CLASS,FLANGE,69.69696969696969
254,CPSE-C,4 IN SS316 WN FLG 300 CLASS,4IN SS316 WN FLANGE 300 CLASS,CM0043,3 IN CS SLIP ON FLANGE 150 CLASS,FLANGE,62.295081967213115
254,CPSE-C,4 IN SS316 WN FLG 300 CLASS,4IN SS316 WN FLANGE 300 CLASS,CM0044,4 IN SS316 WELD NECK FLANGE 300 CLASS,FLANGE,86.27450980392157
254,CPSE-C,4 IN SS316 WN FLG 300 CLASS,4IN SS316 WN FLANGE 300 CLASS,CM0045,6 IN CS SLIP ON FLANGE 150 CLASS,FLANGE,62.295081967213115
254,CPSE-C,4 IN SS316 WN FLG 300 CLASS,4IN SS316 WN FLANGE 300 CLASS,CM0046,8 IN CS WELD NECK FLANGE 300 CLASS,FLANGE,71.11111111111111
254,CPSE-C,4 IN SS316 WN FLG 300 CLASS,4IN SS316 WN FLANGE 300 CLASS,CM0047,10 IN SS304 SLIP ON FLANGE 150 CLASS,FLANGE,67.6923076923077
254,CPSE-C,4 IN SS316 WN FLG 300 CLASS,4IN SS316 WN FLANGE 300 CLASS,CM0048,12 IN CS WELD NECK FLANGE 150 CLASS,FLANGE,62.5
254,CPSE-C,4 IN SS316 WN FLG 300 CLASS,4IN SS316 WN FLANGE 300 CLASS,CM0049,4 IN SS304 SLIP ON FLANGE 300 CLASS,FLANGE,75.0
254,CPSE-C,4 IN SS316 WN FLG 300 CLASS,4IN SS316 WN FLANGE 300 CLASS,CM0050,6 IN SS316 WELD NECK FLANGE 150 CLASS,FLANGE,76.59574468085106
255,CPSE-B,"8""SS316 SEAMLESS PIPE SCH40",8INSS316 SEAMLESS PIPE SCH40,CM0031,2 IN CS SEAMLESS PIPE SCH40,PIPE,82.6086956521739
255,CPSE-B,"8""SS316 SEAMLESS PIPE SCH40",8INSS316 SEAMLESS PIPE SCH40,CM0032,3 IN CS SEAMLESS PIPE SCH40,PIPE,82.6086956521739
255,CPSE-B,"8""SS316 SEAMLESS PIPE SCH40",8INSS316 SEAMLESS PIPE SCH40,CM0033,4 IN SS304 SEAMLESS PIPE SCH40,PIPE,86.20689655172414
255,CPSE-B,"8""SS316 SEAMLESS PIPE SCH40",8INSS316 SEAMLESS PIPE SCH40,CM0034,6 IN CS SEAMLESS PIPE SCH80,PIPE,76.36363636363636
255,CPSE-B,"8""SS316 SEAMLESS PIPE SCH40",8INSS316 SEAMLESS PIPE SCH40,CM0035,8 IN SS316 SEAMLESS PIPE SCH40,PIPE,96.55172413793103
255,CPSE-B,"8""SS316 SEAMLESS PIPE SCH40",8INSS316 SEAMLESS PIPE SCH40,CM0036,2 IN SS304 SEAMLESS PIPE SCH10,PIPE,72.41379310344828
255,CPSE-B,"8""SS316 SEAMLESS PIPE SCH40",8INSS316 SEAMLESS PIPE SCH40,CM0037,3 IN SS316 SEAMLESS PIPE SCH40,PIPE,93.10344827586206
255,CPSE-B,"8""SS316 SEAMLESS PIPE SCH40",8INSS316 SEAMLESS PIPE SCH40,CM0038,4 IN CS SEAMLESS PIPE SCH80,PIPE,76.36363636363636
255,CPSE-B,"8""SS316 SEAMLESS PIPE SCH40",8INSS316 SEAMLESS PIPE SCH40,CM0039,6 IN SS304 SEAMLESS PIPE SCH40,PIPE,86.20689655172414
255,CPSE-B,"8""SS316 SEAMLESS PIPE SCH40",8INSS316 SEAMLESS PIPE SCH40,CM0040,8 IN CS SEAMLESS PIPE SCH80,PIPE,80.0
256,CPSE-B,TAPERED ROLLER BEARING 30205,TAPERED ROLLER BEARING 30205,CM0011,DEEP GROOVE BALL BEARING 6205,BEARING,63.1578947368421
256,CPSE-B,TAPERED ROLLER BEARING 30205,TAPERED ROLLER BEARING 30205,CM0012,DEEP GROOVE BALL BEARING 6206,BEARING,59.64912280701754
256,CPSE-B,TAPERED ROLLER BEARING 30205,TAPERED ROLLER BEARING 30205,CM0013,DEEP GROOVE BALL BEARING 6207,BEARING,59.64912280701754
256,CPSE-B,TAPERED ROLLER BEARING 30205,TAPERED ROLLER BEARING 30205,CM0014,DEEP GROOVE BALL BEARING 6305,BEARING,63.1578947368421
256,CPSE-B,TAPERED ROLLER BEARING 30205,TAPERED ROLLER BEARING 30205,CM0015,DEEP GROOVE BALL BEARING 6306,BEARING,59.64912280701754
256,CPSE-B,TAPERED ROLLER BEARING 30205,TAPERED ROLLER BEARING 30205,CM0016,DEEP GROOVE BALL BEARING 6307,BEARING,59.64912280701754
256,CPSE-B,TAPERED ROLLER BEARING 30205,TAPERED ROLLER BEARING 30205,CM0017,TAPERED ROLLER BEARING 30205,BEARING,100.0
256,CPSE-B,TAPERED ROLLER BEARING 30205,TAPERED ROLLER BEARING 30205,CM0018,TAPERED ROLLER BEARING 30206,BEARING,96.42857142857143
256,CPSE-B,TAPERED ROLLER BEARING 30205,TAPERED ROLLER BEARING 30205,CM0019,TAPERED ROLLER BEARING 30305,BEARING,96.42857142857143
256,CPSE-B,TAPERED ROLLER BEARING 30205,TAPERED ROLLER BEARING 30205,CM0020,SPHERICAL ROLLER BEARING 22205,BEARING,75.86206896551724
257,CPSE-C,6 IN SS316 BLV 300 CLASS,6IN SS316 BLV 300 CLASS,CM0021,2 IN SS304 GATE VALVE 150 CLASS,VALVE,51.851851851851855
257,CPSE-C,6 IN SS316 BLV 300 CLASS,6IN SS316 BLV 300 CLASS,CM0022,2 IN SS304 GATE VALVE 300 CLASS,VALVE,59.25925925925926
257,CPSE-C,6 IN SS316 BLV 300 CLASS,6IN SS316 BLV 300 CLASS,CM0023,3 IN CS GATE VALVE 150 CLASS,VALVE,50.98039215686274
257,CPSE-C,6 IN SS316 BLV 300 CLASS,6IN SS316 BLV 300 CLASS,CM0024,4 IN SS316 BALL VALVE 150 CLASS,VALVE,70.37037037037037
257,CPSE-C,6 IN SS316 BLV 300 CLASS,6IN SS316 BLV 300 CLASS,CM0025,6 IN CS BUTTERFLY VALVE 150 CLASS,VALVE,50.0
257,CPSE-C,6 IN SS316 BLV 300 CLASS,6IN SS316 BLV 300 CLASS,CM0026,4 IN SS304 GATE VALVE 150 CLASS,VALVE,51.851851851851855
257,CPSE-C,6 IN SS316 BLV 300 CLASS,6IN SS316 BLV 300 CLASS,CM0027,6 IN SS316 BALL VALVE 300 CLASS,VALVE,81.48148148148148
257,CPSE-C,6 IN SS316 BLV 300 CLASS,6IN SS316 BLV 300 CLASS,CM0028,8 IN CS GATE VALVE 300 CLASS,VALVE,58.8235294117647
257,CPSE-C,6 IN SS316 BLV 300 CLASS,6IN SS316 BLV 300 CLASS,CM0029,10 IN CS BUTTERFLY VALVE 150 CLASS,VALVE,49.12280701754386
257,CPSE-C,6 IN SS316 BLV 300 CLASS,6IN SS316 BLV 300 CLASS,CM0030,2 IN CS GLOBE VALVE 150 CLASS,VALVE,50.0
258,CPSE-B,3CX35 SQMM PVC CABLE 1.1KV,3CX35 SQMM PVC CABLE 1.1KV,CM0061,1C X 2.5 SQMM PVC CABLE 1.1KV,ELECTRICAL_CABLE,86.95652173913044
258,CPSE-B,3CX35 SQMM PVC CABLE 1.1KV,3CX35 SQMM PVC CABLE 1.1KV,CM0062,1C X 4 SQMM PVC CABLE 1.1KV,ELECTRICAL_CABLE,86.95652173913044
258,CPSE-B,3CX35 SQMM PVC CABLE 1.1KV,3CX35 SQMM PVC CABLE 1.1KV,CM0063,3C X 2.5 SQMM PVC CABLE 1.1KV,ELECTRICAL_CABLE,87.27272727272728
258,CPSE-B,3CX35 SQMM PVC CABLE 1.1KV,3CX35 SQMM PVC CABLE 1.1KV,CM0064,3C X 4 SQMM PVC CABLE 1.1KV,ELECTRICAL_CABLE,90.56603773584905
258,CPSE-B,3CX35 SQMM PVC CABLE 1.1KV,3CX35 SQMM PVC CABLE 1.1KV,CM0065,3C X 6 SQMM PVC CABLE 1.1KV,ELECTRICAL_CABLE,90.56603773584905
258,CPSE-B,3CX35 SQMM PVC CABLE 1.1KV,3CX35 SQMM PVC CABLE 1.1KV,CM0066,4C X 10 SQMM PVC CABLE 1.1KV,ELECTRICAL_CABLE,86.95652173913044
258,CPSE-B,3CX35 SQMM PVC CABLE 1.1KV,3CX35 SQMM PVC CABLE 1.1KV,CM0067,4C X 16 SQMM PVC CABLE 1.1KV,ELECTRICAL_CABLE,86.95652173913044
258,CPSE-B,3CX35 SQMM PVC CABLE 1.1KV,3CX35 SQMM PVC CABLE 1.1KV,CM0068,4C X 25 SQMM PVC CABLE 1.1KV,ELECTRICAL_CABLE,86.95652173913044
258,CPSE-B,3CX35 SQMM PVC CABLE 1.1KV,3CX35 SQMM PVC CABLE 1.1KV,CM0069,3C X 35 SQMM PVC CABLE 1.1KV,ELECTRICAL_CABLE,88.88888888888889
258,CPSE-B,3CX35 SQMM PVC CABLE 1.1KV,3CX35 SQMM PVC CABLE 1.1KV,CM0070,4C X 50 SQMM PVC CABLE 1.1KV,ELECTRICAL_CABLE,86.95652173913044
259,CPSE-B,DEEP GROOVE BALL BEARING 6206,DEEP GROOVE BALL BEARING 6206,CM0011,DEEP GROOVE BALL BEARING 6205,BEARING,96.55172413793103
259,CPSE-B,DEEP GROOVE BALL BEARING 6206,DEEP GROOVE BALL BEARING 6206,CM0012,DEEP GROOVE BALL BEARING 6206,BEARING,100.0
259,CPSE-B,DEEP GROOVE BALL BEARING 6206,DEEP GROOVE BALL BEARING 6206,CM0013,DEEP GROOVE BALL BEARING 6207,BEARING,96.55172413793103
259,CPSE-B,DEEP GROOVE BALL BEARING 6206,DEEP GROOVE BALL BEARING 6206,CM0014,DEEP GROOVE BALL BEARING 6305,BEARING,93.10344827586206
259,CPSE-B,DEEP GROOVE BALL BEARING 6206,DEEP GROOVE BALL BEARING 6206,CM0015,DEEP GROOVE BALL BEARING 6306,BEARING,96.55172413793103
259,CPSE-B,DEEP GROOVE BALL BEARING 6206,DEEP GROOVE BALL BEARING 6206,CM0016,DEEP GROOVE BALL BEARING 6307,BEARING,93.10344827586206
259,CPSE-B,DEEP GROOVE BALL BEARING 6206,DEEP GROOVE BALL BEARING 6206,CM0017,TAPERED ROLLER BEARING 30205,BEARING,59.64912280701754
259,CPSE-B,DEEP GROOVE BALL BEARING 6206,DEEP GROOVE BALL BEARING 6206,CM0018,TAPERED ROLLER BEARING 30206,BEARING,63.1578947368421
259,CPSE-B,DEEP GROOVE BALL BEARING 6206,DEEP GROOVE BALL BEARING 6206,CM0019,TAPERED ROLLER BEARING 30305,BEARING,56.14035087719298
259,CPSE-B,DEEP GROOVE BALL BEARING 6206,DEEP GROOVE BALL BEARING 6206,CM0020,SPHERICAL ROLLER BEARING 22205,BEARING,54.23728813559322
260,CPSE-B,"2""CS SEAMLESS PIPE SCH40",2INCS SEAMLESS PIPE SCH40,CM0031,2 IN CS SEAMLESS PIPE SCH40,PIPE,88.46153846153847
260,CPSE-B,"2""CS SEAMLESS PIPE SCH40",2INCS SEAMLESS PIPE SCH40,CM0032,3 IN CS SEAMLESS PIPE SCH40,PIPE,86.36363636363636
260,CPSE-B,"2""CS SEAMLESS PIPE SCH40",2INCS SEAMLESS PIPE SCH40,CM0033,4 IN SS304 SEAMLESS PIPE SCH40,PIPE,86.36363636363636
260,CPSE-B,"2""CS SEAMLESS PIPE SCH40",2INCS SEAMLESS PIPE SCH40,CM0034,6 IN CS SEAMLESS PIPE SCH80,PIPE,80.76923076923077
260,CPSE-B,"2""CS SEAMLESS PIPE SCH40",2INCS SEAMLESS PIPE SCH40,CM0035,8 IN SS316 SEAMLESS PIPE SCH40,PIPE,86.36363636363636
260,CPSE-B,"2""CS SEAMLESS PIPE SCH40",2INCS SEAMLESS PIPE SCH40,CM0036,2 IN SS304 SEAMLESS PIPE SCH10,PIPE,80.0
260,CPSE-B,"2""CS SEAMLESS PIPE SCH40",2INCS SEAMLESS PIPE SCH40,CM0037,3 IN SS316 SEAMLESS PIPE SCH40,PIPE,86.36363636363636
260,CPSE-B,"2""CS SEAMLESS PIPE SCH40",2INCS SEAMLESS PIPE SCH40,CM0038,4 IN CS SEAMLESS PIPE SCH80,PIPE,80.76923076923077
260,CPSE-B,"2""CS SEAMLESS PIPE SCH40",2INCS SEAMLESS PIPE SCH40,CM0039,6 IN SS304 SEAMLESS PIPE SCH40,PIPE,86.36363636363636
260,CPSE-B,"2""CS SEAMLESS PIPE SCH40",2INCS SEAMLESS PIPE SCH40,CM0040,8 IN CS SEAMLESS PIPE SCH80,PIPE,80.76923076923077
261,CPSE-B,TAPERED ROLLER BEARING 30206,TAPERED ROLLER BEARING 30206,CM0011,DEEP GROOVE BALL BEARING 6205,BEARING,59.64912280701754
261,CPSE-B,TAPERED ROLLER BEARING 30206,TAPERED ROLLER BEARING 30206,CM0012,DEEP GROOVE BALL BEARING 6206,BEARING,63.1578947368421
261,CPSE-B,TAPERED ROLLER BEARING 30206,TAPERED ROLLER BEARING 30206,CM0013,DEEP GROOVE BALL BEARING 6207,BEARING,59.64912280701754
261,CPSE-B,TAPERED ROLLER BEARING 30206,TAPERED ROLLER BEARING 30206,CM0014,DEEP GROOVE BALL BEARING 6305,BEARING,59.64912280701754
261,CPSE-B,TAPERED ROLLER BEARING 30206,TAPERED ROLLER BEARING 30206,CM0015,DEEP GROOVE BALL BEARING 6306,BEARING,63.1578947368421
261,CPSE-B,TAPERED ROLLER BEARING 30206,TAPERED ROLLER BEARING 30206,CM0016,DEEP GROOVE BALL BEARING 6307,BEARING,59.64912280701754
261,CPSE-B,TAPERED ROLLER BEARING 30206,TAPERED ROLLER BEARING 30206,CM0017,TAPERED ROLLER BEARING 30205,BEARING,96.42857142857143
261,CPSE-B,TAPERED ROLLER BEARING 30206,TAPERED ROLLER BEARING 30206,CM0018,TAPERED ROLLER BEARING 30206,BEARING,100.0
261,CPSE-B,TAPERED ROLLER BEARING 30206,TAPERED ROLLER BEARING 30206,CM0019,TAPERED ROLLER BEARING 30305,BEARING,92.85714285714286
261,CPSE-B,TAPERED ROLLER BEARING 30206,TAPERED ROLLER BEARING 30206,CM0020,SPHERICAL ROLLER BEARING 22205,BEARING,72.41379310344828
262,CPSE-B,CENTRIF PUMP 20 M3/H 30M HEAD 5.5KW,CENTRIF PUMP 20 M3 H 30M HEAD 5.5KW,CM0081,CENTRIFUGAL PUMP 20 M3/H 30M HEAD 5.5KW,PUMP,89.1891891891892
262,CPSE-B,CENTRIF PUMP 20 M3/H 30M HEAD 5.5KW,CENTRIF PUMP 20 M3 H 30M HEAD 5.5KW,CM0082,CENTRIFUGAL PUMP 30 M3/H 40M HEAD 7.5KW,PUMP,81.08108108108108
262,CPSE-B,CENTRIF PUMP 20 M3/H 30M HEAD 5.5KW,CENTRIF PUMP 20 M3 H 30M HEAD 5.5KW,CM0083,CENTRIFUGAL PUMP 50 M3/H 50M HEAD 11KW,PUMP,68.4931506849315
262,CPSE-B,CENTRIF PUMP 20 M3/H 30M HEAD 5.5KW,CENTRIF PUMP 20 M3 H 30M HEAD 5.5KW,CM0084,CENTRIFUGAL PUMP 75 M3/H 40M HEAD 15KW,PUMP,71.23287671232876
262,CPSE-B,CENTRIF PUMP 20 M3/H 30M HEAD 5.5KW,CENTRIF PUMP 20 M3 H 30M HEAD 5.5KW,CM0085,CENTRIFUGAL PUMP 100 M3/H 50M HEAD 22KW,PUMP,70.27027027027027
262,CPSE-B,CENTRIF PUMP 20 M3/H 30M HEAD 5.5KW,CENTRIF PUMP 20 M3 H 30M HEAD 5.5KW,CM0086,CENTRIFUGAL PUMP 120 M3/H 60M HEAD 30KW,PUMP,75.67567567567568
262,CPSE-B,CENTRIF PUMP 20 M3/H 30M HEAD 5.5KW,CENTRIF PUMP 20 M3 H 30M HEAD 5.5KW,CM0087,CENTRIFUGAL PUMP 150 M3/H 50M HEAD 37KW,PUMP,70.27027027027027
262,CPSE-B,CENTRIF PUMP 20 M3/H 30M HEAD 5.5KW,CENTRIF PUMP 20 M3 H 30M HEAD 5.5KW,CM0088,CENTRIFUGAL PUMP 200 M3/H 60M HEAD 45KW,PUMP,75.67567567567568
262,CPSE-B,CENTRIF PUMP 20 M3/H 30M HEAD 5.5KW,CENTRIF PUMP 20 M3 H 30M HEAD 5.5KW,CM0089,CENTRIFUGAL PUMP 250 M3/H 70M HEAD 55KW,PUMP,75.67567567567568
262,CPSE-B,CENTRIF PUMP 20 M3/H 30M HEAD 5.5KW,CENTRIF PUMP 20 M3 H 30M HEAD 5.5KW,CM0090,CENTRIFUGAL PUMP 300 M3/H 80M HEAD 75KW,PUMP,72.97297297297297
263,CPSE-B,M20X80 GALV HEX BOLT,M20X80 GALVANIZED HEX BOLT,CM0001,M10 X 50 SS304 HEX BOLT,FASTENER,53.06122448979592
263,CPSE-B,M20X80 GALV HEX BOLT,M20X80 GALVANIZED HEX BOLT,CM0002,M12 X 50 SS304 HEX BOLT,FASTENER,57.142857142857146
263,CPSE-B,M20X80 GALV HEX BOLT,M20X80 GALVANIZED HEX BOLT,CM0003,M10 X 75 SS316 HEX BOLT,FASTENER,53.06122448979592
263,CPSE-B,M20X80 GALV HEX BOLT,M20X80 GALVANIZED HEX BOLT,CM0004,M16 X 60 CARBON STEEL HEX BOLT,FASTENER,50.0
263,CPSE-B,M20X80 GALV HEX BOLT,M20X80 GALVANIZED HEX BOLT,CM0005,M20 X 80 GALVANIZED STEEL HEX BOLT,FASTENER,84.44444444444444
263,CPSE-B,M20X80 GALV HEX BOLT,M20X80 GALVANIZED HEX BOLT,CM0006,M8 X 40 CARBON STEEL HEX BOLT,FASTENER,50.90909090909091
263,CPSE-B,M20X80 GALV HEX BOLT,M20X80 GALVANIZED HEX BOLT,CM0007,M12 X 80 SS316 HEX BOLT,FASTENER,53.06122448979592
263,CPSE-B,M20X80 GALV HEX BOLT,M20X80 GALVANIZED HEX BOLT,CM0008,M16 X 75 SS304 HEX BOLT,FASTENER,53.06122448979592
263,CPSE-B,M20X80 GALV HEX BOLT,M20X80 GALVANIZED HEX BOLT,CM0009,M20 X 100 CARBON STEEL HEX BOLT,FASTENER,56.14035087719298
263,CPSE-B,M20X80 GALV HEX BOLT,M20X80 GALVANIZED HEX BOLT,CM0010,M10 X 30 SS304 HEX BOLT,FASTENER,53.06122448979592
264,CPSE-B,"2""CS GLOBE VAL 150#",2INCS GLOBE VAL 150#,CM0021,2 IN SS304 GATE VALVE 150 CLASS,VALVE,54.90196078431372
264,CPSE-B,"2""CS GLOBE VAL 150#",2INCS GLOBE VAL 150#,CM0022,2 IN SS304 GATE VALVE 300 CLASS,VALVE,43.13725490196079
264,CPSE-B,"2""CS GLOBE VAL 150#",2INCS GLOBE VAL 150#,CM0023,3 IN CS GATE VALVE 150 CLASS,VALVE,54.166666666666664
264,CPSE-B,"2""CS GLOBE VAL 150#",2INCS GLOBE VAL 150#,CM0024,4 IN SS316 BALL VALVE 150 CLASS,VALVE,43.13725490196079
264,CPSE-B,"2""CS GLOBE VAL 150#",2INCS GLOBE VAL 150#,CM0025,6 IN CS BUTTERFLY VALVE 150 CLASS,VALVE,41.509433962264154
